country,country_code,region,income_group,year,WBL INDEX,can_choose_residence,can_travel_domestic,can_apply_passport,can_travel_abroad,get_job,no_gender_discrimination_employment,sexual_harassment_legislation,sexual_harassment_penalties,no_gender_discrimination_credit,can_sign_contract,can_register_business,can_open_bank_account
Libya,LBY,Middle East & North Africa,Upper middle income,2015,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2016,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2017,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2018,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2019,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2020,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2021,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2022,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2023,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Libya,LBY,Middle East & North Africa,Upper middle income,2024,50.0,1,1,0,1,1,1,0,0,0,1,1,1
Lithuania,LTU,High income: OECD,High income,2015,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2016,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2017,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2018,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2019,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2020,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2021,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2022,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2023,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,High income: OECD,High income,2024,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2015,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2016,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2017,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2018,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2019,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2020,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2021,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2022,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Luxembourg,LUX,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2015,66.9,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2016,66.9,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2017,66.9,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2018,66.9,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2019,66.9,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2020,66.9,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2021,69.4,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2022,69.4,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2023,69.4,1,1,0,1,1,1,1,1,0,1,1,1
Madagascar,MDG,Sub-Saharan Africa,Low income,2024,69.4,1,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2015,75.0,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2016,77.5,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2017,77.5,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2018,77.5,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2019,77.5,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2020,77.5,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2021,77.5,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2022,77.5,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2023,80.0,0,1,0,1,1,1,1,1,0,1,1,1
Malawi,MWI,Sub-Saharan Africa,Low income,2024,80.0,0,1,0,1,1,1,1,1,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2015,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2016,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2017,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2018,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2019,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2020,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2021,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2023,50.0,0,0,1,1,1,0,1,0,0,1,1,1
Malaysia,MYS,East Asia & Pacific,Upper middle income,2024,60.6,0,0,1,1,1,0,1,0,0,1,1,1
Maldives,MDV,South Asia,Upper middle income,2015,70.6,1,1,1,1,1,1,1,1,0,1,1,1
Maldives,MDV,South Asia,Upper middle income,2016,70.6,1,1,1,1,1,1,1,1,0,1,1,1
Maldives,MDV,South Asia,Upper middle income,2017,70.6,1,1,1,1,1,1,1,1,0,1,1,1
Maldives,MDV,South Asia,Upper middle income,2018,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Maldives,MDV,South Asia,Upper middle income,2019,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Maldives,MDV,South Asia,Upper middle income,2020,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Maldives,MDV,South Asia,Upper middle income,2021,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Maldives,MDV,South Asia,Upper middle income,2022,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Maldives,MDV,South Asia,Upper middle income,2023,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Maldives,MDV,South Asia,Upper middle income,2024,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2015,54.4,0,1,0,1,1,0,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2016,54.4,0,1,0,1,1,0,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2017,54.4,0,1,0,1,1,0,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2018,54.4,0,1,0,1,1,0,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2019,63.8,0,1,1,1,1,1,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2020,63.8,0,1,1,1,1,1,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2021,63.8,0,1,1,1,1,1,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2022,63.8,0,1,1,1,1,1,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2023,63.8,0,1,1,1,1,1,0,0,0,1,1,1
Mali,MLI,Sub-Saharan Africa,Low income,2024,63.8,0,1,1,1,1,1,0,0,0,1,1,1
Malta,MLT,Middle East & North Africa,High income,2015,82.5,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2016,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2017,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2018,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2019,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2020,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2021,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2022,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2023,91.3,1,1,1,1,1,1,1,1,1,1,1,1
Malta,MLT,Middle East & North Africa,High income,2024,91.3,1,1,1,1,1,1,1,1,1,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2015,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2016,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2017,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2018,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2019,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2020,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2021,65.6,1,1,1,1,1,1,0,0,1,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,65.6,1,1,1,1,1,1,0,0,1,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2023,65.6,1,1,1,1,1,1,0,0,1,1,1,1
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2024,65.6,1,1,1,1,1,1,0,0,1,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2015,41.9,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2016,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2017,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2018,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2019,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2020,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2021,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2023,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2024,48.1,1,1,1,1,0,1,0,0,0,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2015,86.9,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2016,86.9,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2017,89.4,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2018,89.4,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2019,89.4,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2020,89.4,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2021,89.4,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,89.4,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2023,89.4,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2024,89.4,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2015,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2016,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2017,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2018,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2019,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2020,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2021,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2023,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Latin America & Caribbean,Upper middle income,2024,88.8,1,1,1,1,1,1,1,1,1,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2015,58.8,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2016,58.8,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2017,58.8,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2018,58.8,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2019,61.3,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2020,61.3,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2021,61.3,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,61.3,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2023,61.3,1,1,1,1,1,0,0,0,0,1,1,1
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2024,61.3,1,1,1,1,1,0,0,0,0,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2015,81.9,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2016,81.9,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2017,81.9,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2018,84.4,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2019,87.5,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2020,87.5,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2021,87.5,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,87.5,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2023,87.5,1,1,1,1,1,1,1,0,1,1,1,1
Moldova,MDA,Europe & Central Asia,Upper middle income,2024,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2015,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2016,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2017,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2018,82.5,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2019,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2020,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2021,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2022,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2023,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,East Asia & Pacific,Lower middle income,2024,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2015,78.8,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2016,78.8,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2017,78.8,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2018,78.8,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2019,78.8,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2020,78.8,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2021,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2023,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Europe & Central Asia,Upper middle income,2024,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2015,73.1,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2016,73.1,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2017,73.1,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2018,73.1,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2019,75.6,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2020,75.6,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2021,75.6,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,75.6,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2023,75.6,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Middle East & North Africa,Lower middle income,2024,75.6,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2015,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2016,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2017,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2018,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2019,82.5,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2020,82.5,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2021,82.5,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2022,82.5,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2023,82.5,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Sub-Saharan Africa,Low income,2024,82.5,1,1,1,1,1,1,1,1,1,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2015,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2016,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2017,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2018,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2019,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2020,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2021,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2022,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2023,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Myanmar,MMR,East Asia & Pacific,Lower middle income,2024,58.8,1,1,0,1,1,0,0,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2015,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2016,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2017,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2018,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2019,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2020,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2021,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2023,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2024,80.0,1,1,0,1,1,1,1,0,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2015,49.4,1,1,1,1,1,0,0,0,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2016,55.6,1,1,1,1,1,0,1,1,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2017,55.6,1,1,1,1,1,0,1,1,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2018,55.6,1,1,1,1,1,0,1,1,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2019,71.9,0,1,1,1,1,1,1,1,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2020,80.6,0,1,1,1,1,1,1,1,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2021,80.6,0,1,1,1,1,1,1,1,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2022,80.6,0,1,1,1,1,1,1,1,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2023,80.6,0,1,1,1,1,1,1,1,0,1,1,1
Nepal,NPL,South Asia,Lower middle income,2024,80.6,0,1,1,1,1,1,1,1,0,1,1,1
Netherlands,NLD,High income: OECD,High income,2015,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2016,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2017,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2018,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2019,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2020,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2021,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2022,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Netherlands,NLD,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2015,91.9,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2016,91.9,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2017,91.9,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2018,94.4,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2019,94.4,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2020,94.4,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2021,97.5,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2022,97.5,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2023,97.5,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,High income: OECD,High income,2024,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2015,75.6,0,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2016,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2017,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2018,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2019,86.3,1,1,1,1,1,1,1,1,1,1,1,1
